"","city","lat","lng","pop","country","Country.Code","IncomeGroup","Region"
"4230","Grootfontein",-19.5666,18.1166,19.1495,"Namibia","NAM","Upper middle income","Sub-Saharan Africa"
"4231","Salyan",28.35,82.1833,15,"Nepal","NPL","Low income","South Asia"
"4232","Baglung",28.2667,83.5833,23.296,"Nepal","NPL","Low income","South Asia"
"4233","Jumla",29.25,82.2167,9.073,"Nepal","NPL","Low income","South Asia"
"4234","Bhairawa",27.5333,83.3833,63.367,"Nepal","NPL","Low income","South Asia"
"4235","Dandeldhura",29.3,80.6,19.014,"Nepal","NPL","Low income","South Asia"
"4236","Dhangarhi",28.695,80.593,92.294,"Nepal","NPL","Low income","South Asia"
"4237","Ramechhap",27.326,86.087,15,"Nepal","NPL","Low income","South Asia"
"4238","Bhimphedi",27.551,85.13,15,"Nepal","NPL","Low income","South Asia"
"4239","Rajbiraj",26.5333,86.7333,33.061,"Nepal","NPL","Low income","South Asia"
"4240","Ilam",26.908,87.926,17.491,"Nepal","NPL","Low income","South Asia"
"4241","Lalitpur",27.6666,85.3333,191.2085,"Nepal","NPL","Low income","South Asia"
"4242","Hetauda",27.4167,85.0334,158.5545,"Nepal","NPL","Low income","South Asia"
"4243","Nepalganj",28.0503,81.6167,64.4,"Nepal","NPL","Low income","South Asia"
"4244","Birganj",27.0004,84.8666,133.238,"Nepal","NPL","Low income","South Asia"
"4245","Biratnagar",26.4837,87.2833,182.324,"Nepal","NPL","Low income","South Asia"
"4246","Pokhara",28.264,83.972,200,"Nepal","NPL","Low income","South Asia"
"4247","Kathmandu",27.7167,85.3166,895,"Nepal","NPL","Low income","South Asia"
"4248","Assen",53,6.55,62.237,"Netherlands","NLD","High income","Europe & Central Asia"
"4249","Arnhem",51.988,5.923,141.674,"Netherlands","NLD","High income","Europe & Central Asia"
"4250","Maastricht",50.853,5.677,122.378,"Netherlands","NLD","High income","Europe & Central Asia"
"4251","Zwolle",52.524,6.097,111.805,"Netherlands","NLD","High income","Europe & Central Asia"
"4252","Middelburg",51.502,3.61,46.485,"Netherlands","NLD","High income","Europe & Central Asia"
"4253","'s-Hertogenbosch",51.6833,5.3167,134.52,"Netherlands","NLD","High income","Europe & Central Asia"
"4254","Eindhoven",51.43,5.5,303.8365,"Netherlands","NLD","High income","Europe & Central Asia"
"4255","Leeuwarden",53.2504,5.7834,108.601,"Netherlands","NLD","High income","Europe & Central Asia"
"4256","Groningen",53.2204,6.58,198.941,"Netherlands","NLD","High income","Europe & Central Asia"
"4257","Utrecht",52.1003,5.12,478.224,"Netherlands","NLD","High income","Europe & Central Asia"
"4258","Haarlem",52.3804,4.63,248.7735,"Netherlands","NLD","High income","Europe & Central Asia"
"4259","Rotterdam",51.92,4.48,801.5995,"Netherlands","NLD","High income","Europe & Central Asia"
"4260","The Hague",52.08,4.27,953.8625,"Netherlands","NLD","High income","Europe & Central Asia"
"4261","Amsterdam",52.35,4.9166,886.318,"Netherlands","NLD","High income","Europe & Central Asia"
"4262","Noumea",-22.2625,166.4443,89.7425,"New Caledonia","NCL","High income","East Asia & Pacific"
"4263","Greymouth",-42.4727,171.2087,9.419,"New Zealand","NZL","High income","East Asia & Pacific"
"4264","Upper Hutt",-41.1355,175.029,34.591,"New Zealand","NZL","High income","East Asia & Pacific"
"4265","Masterton",-40.9439,175.6457,16.7205,"New Zealand","NZL","High income","East Asia & Pacific"
"4266","Levin",-40.6124,175.2772,18.764,"New Zealand","NZL","High income","East Asia & Pacific"
"4267","Waitakere",-36.8496,174.55,83.4,"New Zealand","NZL","High income","East Asia & Pacific"
"4268","Takapuna",-36.7913,174.7758,184.8155,"New Zealand","NZL","High income","East Asia & Pacific"
"4269","Whakatane",-37.9829,177,20.665,"New Zealand","NZL","High income","East Asia & Pacific"
"4270","Ashburton",-43.8979,171.7301,8.895,"New Zealand","NZL","High income","East Asia & Pacific"
"4271","Kaiapoi",-43.3776,172.64,7.169,"New Zealand","NZL","High income","East Asia & Pacific"
"4272","New Plymouth",-39.0642,174.0805,46.2895,"New Zealand","NZL","High income","East Asia & Pacific"
"4273","Westport",-41.7744,171.5667,1.899,"New Zealand","NZL","High income","East Asia & Pacific"
"4274","Hokitika",-42.7257,170.9681,2.139,"New Zealand","NZL","High income","East Asia & Pacific"
"4275","Oamaru",-45.0973,170.971,6.628,"New Zealand","NZL","High income","East Asia & Pacific"
"4276","Palmerston North",-40.3527,175.6072,66.5515,"New Zealand","NZL","High income","East Asia & Pacific"
"4277","Wanganui",-39.9312,175.0288,35.8665,"New Zealand","NZL","High income","East Asia & Pacific"
"4278","Hastings",-39.6382,176.8368,39.107,"New Zealand","NZL","High income","East Asia & Pacific"
"4279","Gisborne",-38.6448,178.0152,30.8575,"New Zealand","NZL","High income","East Asia & Pacific"
"4280","Rotorua",-38.1346,176.2454,51.4975,"New Zealand","NZL","High income","East Asia & Pacific"
"4281","Taupo",-38.693,176.077,17.4805,"New Zealand","NZL","High income","East Asia & Pacific"
"4282","Tauranga",-37.6964,176.1536,84.73,"New Zealand","NZL","High income","East Asia & Pacific"
"4283","Timaru",-44.3816,171.2186,23.306,"New Zealand","NZL","High income","East Asia & Pacific"
"4284","Nelson",-41.2926,173.2475,37.133,"New Zealand","NZL","High income","East Asia & Pacific"
"4285","Whangarei",-35.72,174.31,53.2995,"New Zealand","NZL","High income","East Asia & Pacific"
"4286","Queenstown",-45.03,168.6625,5.332,"New Zealand","NZL","High income","East Asia & Pacific"
"4287","Invercargill",-46.4094,168.365,37.1355,"New Zealand","NZL","High income","East Asia & Pacific"
"4288","Napier",-39.49,176.915,56.787,"New Zealand","NZL","High income","East Asia & Pacific"
"4289","Manukau",-37,174.885,336.1415,"New Zealand","NZL","High income","East Asia & Pacific"
"4290","Hamilton",-37.77,175.3,112.145,"New Zealand","NZL","High income","East Asia & Pacific"
"4291","Blenheim",-41.521,173.9592,23.0565,"New Zealand","NZL","High income","East Asia & Pacific"
"4292","Dunedin",-45.88,170.48,92.4385,"New Zealand","NZL","High income","East Asia & Pacific"
"4293","Wellington",-41.3,174.7833,296.3,"New Zealand","NZL","High income","East Asia & Pacific"
"4294","Christchurch",-43.535,172.63,295.3515,"New Zealand","NZL","High income","East Asia & Pacific"
"4295","Auckland",-36.85,174.765,759.51,"New Zealand","NZL","High income","East Asia & Pacific"
"4296","Somoto",13.476,-86.583,20.316,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4297","Ocotal",13.63,-86.473,33.928,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4298","San Carlos",11.2,-84.8333,13.451,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4299","Jinotepe",11.846,-86.195,29.507,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4300","Jinotega",13.091,-86,51.073,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4301","Masaya",11.969,-86.095,130.113,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4302","San Juan del Sur",11.25,-85.86,5.032,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4303","Esteli",13.09,-86.36,102.1305,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4304","Boaco",12.47,-85.66,21.572,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4305","Juigalpa",12.11,-85.38,35.451,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4306","Rivas",11.4404,-85.82,31.117,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4307","San Juan de Nicaragua",10.9204,-83.7,0.863,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4308","Granada",11.9337,-85.95,97.314,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4309","Chinandega",12.6304,-87.13,132.705,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4310","Matagalpa",12.9171,-85.9167,106.5145,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4311","Puerto Cabezas",14.0333,-83.3834,38.318,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4312","Leon",12.4356,-86.8794,154.4895,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4313","Bluefields",12,-83.7649,40.033,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4314","Managua",12.153,-86.2685,920,"Nicaragua","NIC","Lower middle income","Latin America & Caribbean"
"4315","Goure",13.9874,10.27,13.2915,"Niger","NER","Low income","Sub-Saharan Africa"
"4316","Gaya",11.8882,3.4467,29.3945,"Niger","NER","Low income","Sub-Saharan Africa"
"4317","Tillaberi",14.212,1.4531,13.812,"Niger","NER","Low income","Sub-Saharan Africa"
"4318","Ayorou",14.7318,0.9195,14.001,"Niger","NER","Low income","Sub-Saharan Africa"
"4319","Birni Nkonni",13.7904,5.2599,56.6775,"Niger","NER","Low income","Sub-Saharan Africa"
"4320","Madaoua",14.0762,5.9586,19.954,"Niger","NER","Low income","Sub-Saharan Africa"
"4321","Diffa",13.3171,12.6089,29.468,"Niger","NER","Low income","Sub-Saharan Africa"
"4322","Nguigmi",14.2532,13.1108,15.318,"Niger","NER","Low income","Sub-Saharan Africa"
"4323","Dosso",13.05,3.2,46.4815,"Niger","NER","Low income","Sub-Saharan Africa"
"4324","Arlit",18.82,7.33,90,"Niger","NER","Low income","Sub-Saharan Africa"
"4325","Djado",21.015,12.3075,0.01,"Niger","NER","Low income","Sub-Saharan Africa"
"4326","Maradi",13.4916,7.0964,198.021,"Niger","NER","Low income","Sub-Saharan Africa"
"4327","Tahoua",14.9,5.2599,98.1905,"Niger","NER","Low income","Sub-Saharan Africa"
"4328","Zinder",13.8,8.9833,210.891,"Niger","NER","Low income","Sub-Saharan Africa"
"4329","Niamey",13.5167,2.1167,828.8955,"Niger","NER","Low income","Sub-Saharan Africa"
"4330","Agadez",16.9959,7.9828,103.1655,"Niger","NER","Low income","Sub-Saharan Africa"
"4331","Umuahia",5.532,7.486,264.662,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4332","Uyo",5.008,7.85,495.756,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4333","Owerri",5.493,7.026,215.038,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4334","Dutse",11.7992,9.3503,17.129,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4335","Damaturu",11.749,11.966,255.895,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4336","Iwo",7.63,4.18,208.6885,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4337","Iseyin",7.97,3.59,98.071,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4338","Biu",10.6204,12.19,64.6195,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4339","Bama",11.5204,13.69,86.41,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4340","Aba",5.1004,7.35,874.385,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4341","Opobo",4.5704,7.56,34.911,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4342","Orlu",5.7837,7.0333,9.351,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4343","Oturkpo",7.1904,8.13,68.22,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4344","Calabar",4.9604,8.33,354.6565,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4345","Wukari",7.8704,9.78,74.3805,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4346","Jalingo",8.9004,11.36,103.773,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4347","Kontagora",10.4004,5.4699,62.144,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4348","Bida",9.0804,6.01,172.7525,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4349","Abeokuta",7.1604,3.35,441.231,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4350","Ijebu Ode",6.8204,3.92,204.501,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4351","Akure",7.2504,5.2,420.594,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4352","Ikare",7.5304,5.76,899.9655,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4353","Owo",7.2004,5.59,200.912,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4354","Ondo",7.0904,4.84,256.444,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4355","Ado Ekiti",7.6304,5.22,446.749,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4356","Ife",7.4804,4.56,482.365,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4357","Oshogbo",7.7704,4.56,408.245,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4358","Oyo",7.8504,3.93,475.0165,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4359","Awka",6.2104,7.07,400.8285,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4360","Onitsha",6.1404,6.78,73.374,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4361","Azare",11.6804,10.19,87.9125,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4362","Bauchi",10.3104,9.84,244.3505,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4363","Gombe",10.2904,11.17,260.312,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4364","Kumo",10.0457,11.2131,19.249,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4365","Sapele",5.8904,5.68,235.424,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4366","Nsukka",6.867,7.3834,111.017,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4367","Lokoja",7.8004,6.7399,52.6505,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4368","Idah",7.1104,6.7399,71.895,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4369","Lafia",8.4904,8.52,79.4705,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4370","Keffi",8.849,7.8736,77.0565,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4371","Funtua",11.5204,7.32,158.643,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4372","Katsina",12.9904,7.6,432.149,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4373","Gusau",12.1704,6.66,185.925,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4374","Nguru",12.8804,10.45,82.481,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4375","Gashua",12.8705,11.04,74.8255,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4376","Potiskum",11.7104,11.08,82.7335,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4377","Birnin Kebbi",12.4504,4.1999,102.3405,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4378","Koko",11.4232,4.517,25.792,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4379","Mubi",10.2703,13.27,214.71,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4380","Numan",9.4604,12.04,45.173,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4381","Ilorin",8.49,4.55,701.742,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4382","Minna",9.62,6.55,249.038,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4383","Zaria",11.08,7.71,754.8365,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4384","Jos",9.93,8.89,737.0685,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4385","Yola",9.21,12.48,92.253,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4386","Benin City",6.3405,5.62,929.013,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4387","Maiduguri",11.85,13.16,704.23,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4388","Port Harcourt",4.81,7.01,1020,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4389","Makurdi",7.73,8.53,245.3675,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4390","Ibadan",7.38,3.93,2221.285,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4391","Ogbomosho",8.13,4.24,595.0635,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4392","Warri",5.52,5.76,683.0645,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4393","Kaduna",10.52,7.44,1191.2965,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4394","Enugu",6.45,7.5,688.862,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4395","Sokoto",13.06,5.24,648.0195,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4396","Abuja",9.0833,7.5333,869.0675,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4397","Kano",12,8.52,3140,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4398","Lagos",6.4433,3.3915,4733.768,"Nigeria","NGA","Lower middle income","Sub-Saharan Africa"
"4399","Sariwon",38.507,125.762,154.942,"North Korea","PRK",NA,NA
"4400","Sin-Ni",39.488,125.464,19.463,"North Korea","PRK",NA,NA
"4401","Changyon",38.2517,125.1021,44.176,"North Korea","PRK",NA,NA
"4402","Anbyon",39.0282,127.5186,34.9935,"North Korea","PRK",NA,NA
"4403","Munchon",39.3813,127.2517,73.619,"North Korea","PRK",NA,NA
"4404","Kaesong",37.964,126.5644,305.3335,"North Korea","PRK",NA,NA
"4405","Chosan",40.8255,125.8008,7.786,"North Korea","PRK",NA,NA
"4406","Manpo",41.1454,126.2958,186.827,"North Korea","PRK",NA,NA
"4407","Sunchon",39.4236,125.939,400.629,"North Korea","PRK",NA,NA
"4408","Kimhyonggwon",40.8175,128.1553,3.839,"North Korea","PRK",NA,NA
"4409","Pyongsan",38.3367,126.3866,66.26,"North Korea","PRK",NA,NA
"4410","Ongjin",37.9371,125.3571,66.721,"North Korea","PRK",NA,NA
"4411","Haeju",38.0394,125.7144,223.3135,"North Korea","PRK",NA,NA
"4412","Kilchu",40.9604,129.3204,82.4085,"North Korea","PRK",NA,NA
"4413","Musan",42.2304,129.2304,50.9425,"North Korea","PRK",NA,NA
"4414","Sonbong",42.3377,130.4027,44.0975,"North Korea","PRK",NA,NA
"4415","Kanggye",40.9732,126.6032,254.522,"North Korea","PRK",NA,NA
"4416","Hungnam",39.8231,127.6232,548.702,"North Korea","PRK",NA,NA
"4417","Taedong",40.6171,125.4501,1.884,"North Korea","PRK",NA,NA
"4418","Chongju",39.6813,125.2163,85.417,"North Korea","PRK",NA,NA
"4419","Hyeson",41.3927,128.1927,227.461,"North Korea","PRK",NA,NA
"4420","Nampo",38.7669,125.4524,791,"North Korea","PRK",NA,NA
"4421","Chongjin",41.7846,129.79,499.807,"North Korea","PRK",NA,NA
"4422","Kimchaek",40.6723,129.2027,187.27,"North Korea","PRK",NA,NA
"4423","Hamhung",39.9101,127.5454,595.6705,"North Korea","PRK",NA,NA
"4424","Wonsan",39.1605,127.4308,322.425,"North Korea","PRK",NA,NA
"4425","Sinuiju",40.0859,124.4213,167.234,"North Korea","PRK",NA,NA
"4426","Pyongyang",39.0194,125.7547,2899.3985,"North Korea","PRK",NA,NA
"4427","Kyrenia",35.326,33.333,26.701,"Northern Cyprus","CYN",NA,NA
"4428","Ammochostos",35.125,33.95,33.0165,"Northern Cyprus","CYN",NA,NA
"4429","Capitol Hill",15.2113,145.7506,1.764,"Northern Mariana Islands","MNP","High income","East Asia & Pacific"
"4430","Arendal",58.4648,8.766,30.916,"Norway","NOR","High income","Europe & Central Asia"
"4431","Vossavangen",60.63,6.441,5.571,"Norway","NOR","High income","Europe & Central Asia"
